id,type,tileType,health,damageable,destructible,dontDestroy,immune,lootTable,lootOnDmg,dontDropSelf,dontDropLoot,mineable,diggable,requiresDrill,tileCD,plant,growing,critter,catTags
IceShardProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IgneousTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ImmuneZoneEmitter,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ImmuneZoneEmitterLarge,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ImmuneZoneEmitterMedium,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ImmunityTile,NonObtainable,immune,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
IncenseBowl,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Incinerator,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
IndestructibleAncientWire,PlaceablePrefab,ancientCircuitPlate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
InfectedCaveling,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
InfoBoardBroken,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
InfoBoardLarge,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
InfoBoardSmall,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
InstrumentCello,Instrument,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
InstrumentDrumkit,Instrument,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
InstrumentFlute,Instrument,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
InstrumentHarp,Instrument,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
InstrumentPiano,Instrument,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IntactGrave,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
InventorBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
InventorHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
InventorPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
InventoryAncientChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
InventoryChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
InventoryDesertBiomeChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
InventoryExcavationBiomeChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
InventoryLarvaHiveChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
InventoryLavaChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
InventoryMoldDungeonChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
InventorySeaBiomeChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
IronAnvil,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
IronArrowProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IronBar,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IronBow,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IronBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IronChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
IronChunkNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IronFishingRod,FishingRod,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IronHalberdSpear,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IronHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IronHoe,Hoe,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IronKey,KeyItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IronMiningPick,MiningPick,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IronOre,NonUsable,ore,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
IronOreBoulder,PlaceablePrefab,none,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1
IronPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IronShield,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IronShovel,Shovel,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IronSledge,Sledge,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IronSword,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IronWorkBench,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ItemCollector,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
IvyBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IvyChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
IvyPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IvyRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IvyTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
JellyFish,PlaceablePrefab,none,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
JellyfishDestructable,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1
JellyfishDestructibleDebris,NonObtainable,debris,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
JellyfishProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JewelryWorkBench,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
JingleJamCookie,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JuteBag,Bag,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KeenPotion,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KelpDumpling,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KelpTree,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
KeyCraftingTable,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Kiln1,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Kiln2,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
KinematicDynamo,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
KingGrave,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
KingSlime,Creature,none,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
KingSlimeChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
KingSlimeCrown,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KingSlimeSummoningItem,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
KingSlimeTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
KingfishScale,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LCircuit,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
LaboratoryWorkbench,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Lamp,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LampPost,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LandKelp,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Lantern,Lantern,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LargeAlienTechDestructible,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
LargeAncientDestructible,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
LargeBomb,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LargeBombMortarPojectile,NonObtainable,none,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
LargeCityDestructible,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
LargeCritterPouch,Pouch,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LargeCrystalDestructible,NonObtainable,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
LargeDesertDestructible,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
LargeDesertTempleDestructible,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
LargeFishPouch,Pouch,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LargeJellyfishDestructable,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
LargeMoldDestructible,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
LargeOreAndBlockPouch,Pouch,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LargePassageDestructible,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
LargePotionPouch,Pouch,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LargeSeedAndCropsPouch,Pouch,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LargeShell,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LargeShinyGlimmeringObject,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LargeTempleRug,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
LargeValuablePouch,Pouch,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LargeWaterCan,WaterCan,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Larva,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
LarvaBBQ,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LarvaBossCrystal,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LarvaBossScanner,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LarvaBossStatue,NonUsable,none,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
LarvaBossSummoningItem,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LarvaBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LarvaHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LarvaHiveBoss,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
LarvaHiveBossMortarProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LarvaHiveBossStatue,NonUsable,none,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
LarvaHiveEgg,Creature,none,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
LarvaHiveHalloweenBoss,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
LarvaMeat,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LarvaRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LarvaSkewer,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LarvaSpikeClub,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LarvaTerritorySpawner,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LarvaTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LarvaskinRug,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
LarvaskinRugRed,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
LarvaskinTent,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LaserDrillTool,BeamWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lava,NonObtainable,water,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
LavaAxe,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LavaBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LavaButterfly,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
LavaButterflyTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LavaHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LavaMortar,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LavaMortarProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LavaPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LavaPost1,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LavaPost2,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LavaRock,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LavaShield,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LavaSlime,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LavaSlimeBlob,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
LavaSlimeBoss,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
LavaSlimeBossChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LavaSlimeBossProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LavaSlimeBossScanner,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LavaSlimeTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LavaWoodenDestructible,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1
LavaWoodenDestructibleDebris,NonObtainable,debris,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
LeafFossil,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Leash,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LeatherFrame,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LeatherFrameSmall,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LegendaryBow,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryBowParchment,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryBowPart1,UniqueCraftingComponent,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryBowPart2,UniqueCraftingComponent,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryBowPart3,UniqueCraftingComponent,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryEnergyProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryExplosion,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryExplosionSmall,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryMiningPick,MiningPick,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryMiningPickParchment,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryMortar,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryMortarBigProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryMortarParchment,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryMortarPart1,UniqueCraftingComponent,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryMortarPart2,UniqueCraftingComponent,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryMortarPart3,UniqueCraftingComponent,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryMortarProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryStaff,BeamWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryStaffPart1,UniqueCraftingComponent,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryStaffPart2,UniqueCraftingComponent,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryStaffPart3,UniqueCraftingComponent,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendaryStaffProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendarySword,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendarySwordBlade,UniqueCraftingComponent,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendarySwordGemstone,UniqueCraftingComponent,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LegendarySwordParchment,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lever,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LightningGun,BeamWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LiquidMetal,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LiquidMetalBasin,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LiquidMetalVent,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LithoTrilobite,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LockedCopperChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LockedGalaxiteChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LockedIronChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LockedKingChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LockedOctarineChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LockedPrinceChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LockedQueenChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LockedReluciteChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LockedScarletChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LockedSolariteChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LogicCircuit,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
LoomSpinningWheel,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LooseFlooring,PlaceablePrefab,looseFlooring,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
LostPaddle,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LucentOakTree,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LuckyCat,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
LuckyRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LumpOfCoal,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lunacorn,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LunacornPlant,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
LunacornRare,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LunacornSeed,PlaceablePrefab,none,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
LuxuriousHandmirror,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MagicMirror,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MagicPotion,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MagnetOffHand,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MagneticRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MakeAWishHat,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MalugazChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MalugazTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MammothFossil,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ManaPotion,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mannequin,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MapMarker,NonObtainable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MeadowBush,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MeadowTallGrass,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MeadowTree,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Meat,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MechanicalArm,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MechanicalPart,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MediumCritterPouch,Pouch,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MediumFishPouch,Pouch,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MediumOreAndBlockPouch,Pouch,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MediumPotionPouch,Pouch,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MediumSeedAndCropsPouch,Pouch,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MediumValuablePouch,Pouch,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MeleeMinion,Creature,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MelodyListenerMural,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MelodyListenerMuralClay,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MelodyListenerMuralCrystal,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MelodyListenerMuralDesert,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MelodyListenerMuralDirt,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MelodyListenerMuralExcavation,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MelodyListenerMuralNature,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MelodyListenerMuralPassage,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MelodyListenerMuralSea,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MelodyListenerMuralStone,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MeltingCrystalRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MetalBarrel,PlaceablePrefab,none,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1
MetalBarricade,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MetalGrateBridge,PlaceablePrefab,bridge,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
MetalPallet,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MetalTable,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MeteorMortarLesserProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MeteorMortarProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MeteorRock,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MeteorStaff,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MeteorStaffLesser,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MildewLeaf,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Milk,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mimite,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
MimiteTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
Minecart,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
MinerBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MinerHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
